State	District	Year	GWL_mbgl
Telangana	KARIMNAGAR	2021	3.5
Telangana	KARIMNAGAR	2021	4.08
Telangana	KARIMNAGAR	2022	4.45
Telangana	KARIMNAGAR	2022	4.07
Telangana	KARIMNAGAR	2022	3.52
Telangana	KARIMNAGAR	2022	4.2
Telangana	KARIMNAGAR	2023	6.18
Telangana	JAGITYAL	2023	7.78
Telangana	JAGITYAL	2023	9.07
Telangana	ADILABAD	2021	5.42
Telangana	ADILABAD	2021	4.49
Telangana	ADILABAD	2021	4.94
Telangana	ADILABAD	2022	5.36
Telangana	ADILABAD	2022	6.97
Telangana	ADILABAD	2022	4.6
Telangana	ADILABAD	2022	5.27
Telangana	ADILABAD	2023	9.02
Telangana	ADILABAD	2023	6.43
Telangana	ADILABAD	2023	5.05
Telangana	ADILABAD	2021	10.45
Telangana	ADILABAD	2021	7.06
Telangana	ADILABAD	2021	10.1
Telangana	ADILABAD	2022	13.94
Telangana	ADILABAD	2022	11
Telangana	ADILABAD	2022	7.15
Telangana	ADILABAD	2022	9.65
Telangana	ADILABAD	2023	18.78
Telangana	ADILABAD	2023	15.9
Telangana	ADILABAD	2023	9.56
Telangana	KUMURAM BHEEM	2023	5.56
Telangana	ADILABAD	2021	5.38
Telangana	ADILABAD	2021	0.63
Telangana	ADILABAD	2021	3.48
Telangana	ADILABAD	2022	5.31
Telangana	ADILABAD	2022	5.45
Telangana	ADILABAD	2022	0.78
Telangana	ADILABAD	2022	2.45
Telangana	ADILABAD	2023	5.56
Telangana	ADILABAD	2023	5.81
Telangana	ADILABAD	2023	2.18
Telangana	ADILABAD	2022	7.57
Telangana	ADILABAD	2022	7.25
Telangana	ADILABAD	2023	12.21
Telangana	ADILABAD	2023	8.76
Telangana	ADILABAD	2022	1.71
Telangana	ADILABAD	2022	3.55
Telangana	ADILABAD	2022	1.5
Telangana	ADILABAD	2022	1.2
Telangana	ADILABAD	2023	3.82
Telangana	ADILABAD	2023	2.36
Telangana	NIZAMABAD	2021	4.25
Telangana	NIZAMABAD	2021	2.22
Telangana	NIZAMABAD	2021	2.65
Telangana	NIZAMABAD	2022	3.35
Telangana	NIZAMABAD	2022	2.1
Telangana	NIZAMABAD	2023	2.35
Telangana	MAHBUBNAGAR	2023	11.26
Telangana	MAHBUBNAGAR	2023	14.89
Telangana	MAHBUBNAGAR	2023	13.47
Telangana	MAHBUBNAGAR	2021	6.49
Telangana	MAHBUBNAGAR	2021	11.39
Telangana	MAHBUBNAGAR	2021	6.17
Telangana	MAHBUBNAGAR	2022	8.9
Telangana	MAHBUBNAGAR	2022	15.43
Telangana	MAHBUBNAGAR	2022	8.73
Telangana	MAHBUBNAGAR	2022	5.74
Telangana	RANGA REDDY	2021	1.9
Telangana	RANGA REDDY	2021	3.61
Telangana	RANGA REDDY	2021	2.55
Telangana	RANGA REDDY	2022	3.21
Telangana	RANGA REDDY	2022	4.6
Telangana	RANGA REDDY	2022	2.22
Telangana	RANGA REDDY	2022	1.94
Telangana	RANGA REDDY	2023	3.95
Telangana	RANGA REDDY	2023	5.98
Telangana	RANGA REDDY	2023	3.34
Telangana	WARANGAL RURAL	2021	2.4
Telangana	WARANGAL RURAL	2021	2.23
Telangana	WARANGAL RURAL	2021	1.7
Telangana	WARANGAL RURAL	2022	4.07
Telangana	WARANGAL RURAL	2022	5.05
Telangana	WARANGAL RURAL	2022	1.13
Telangana	WARANGAL RURAL	2022	0.65
Telangana	WARANGAL RURAL	2023	2.75
Telangana	WARANGAL RURAL	2023	5.37
Telangana	WARANGAL RURAL	2023	1.88
Telangana	ADILABAD	2021	2.55
Telangana	ADILABAD	2021	2
Telangana	ADILABAD	2021	2.21
Telangana	ADILABAD	2022	2.42
Telangana	ADILABAD	2022	3.82
Telangana	ADILABAD	2022	1.1
Telangana	ADILABAD	2022	1.49
Telangana	ADILABAD	2023	3.32
Telangana	ADILABAD	2023	5.82
Telangana	ADILABAD	2023	2.47
Telangana	MANCHERIAL	2023	3.58
Telangana	ADILABAD	2021	3.61
Telangana	ADILABAD	2021	0.55
Telangana	ADILABAD	2021	1.47
Telangana	ADILABAD	2022	3.28
Telangana	ADILABAD	2022	5.65
Telangana	ADILABAD	2022	0.54
Telangana	ADILABAD	2022	1.1
Telangana	ADILABAD	2023	3.58
Telangana	ADILABAD	2023	6.21
Telangana	ADILABAD	2023	1.18
Telangana	MAHBUBNAGAR	2023	43.57
Telangana	MAHBUBNAGAR	2023	9.85
Telangana	MAHBUBNAGAR	2022	6.09
Telangana	MAHBUBNAGAR	2022	15.4
Telangana	MAHBUBNAGAR	2021	0.93
Telangana	MAHBUBNAGAR	2021	2.2
Telangana	MAHBUBNAGAR	2021	0.81
Telangana	MAHBUBNAGAR	2022	0.92
Telangana	MAHBUBNAGAR	2022	1.3
Telangana	MAHBUBNAGAR	2022	0.2
Telangana	MAHBUBNAGAR	2022	1.24
Telangana	MAHBUBNAGAR	2023	2
Telangana	MAHBUBNAGAR	2023	9.41
Telangana	MAHBUBNAGAR	2021	0.25
Telangana	MAHBUBNAGAR	2022	0.47
Telangana	MAHBUBNAGAR	2022	3.49
Telangana	MAHBUBNAGAR	2022	0.71
Telangana	MAHBUBNAGAR	2022	0.28
Telangana	MAHBUBNAGAR	2023	1.47
Telangana	MAHBUBNAGAR	2023	3.27
Telangana	MAHBUBNAGAR	2021	7.84
Telangana	MAHBUBNAGAR	2021	12.3
Telangana	MAHBUBNAGAR	2021	8.92
Telangana	MAHBUBNAGAR	2022	8.68
Telangana	MAHBUBNAGAR	2022	10.35
Telangana	MAHBUBNAGAR	2023	8.64
Telangana	WANAPARTHY	2023	2
Telangana	WANAPARTHY	2023	2.34
Telangana	MAHBUBNAGAR	2022	8.13
Telangana	MAHBUBNAGAR	2022	8.05
Telangana	MAHBUBNAGAR	2023	0.84
Telangana	WARANGAL RURAL	2022	4.57
Telangana	WARANGAL RURAL	2022	1.1
Telangana	WARANGAL RURAL	2022	2.35
Telangana	WARANGAL RURAL	2023	4.67
Telangana	WARANGAL RURAL	2023	1.43
Telangana	MEDAK	2021	4.25
Telangana	MEDAK	2021	3.33
Telangana	MEDAK	2022	4.95
Telangana	MEDAK	2022	6.68
Telangana	MEDAK	2022	3.88
Telangana	MEDAK	2022	2.83
Telangana	MEDAK	2023	4.97
Telangana	MEDAK	2023	6.43
Telangana	MEDAK	2023	2.39
Telangana	SANGA REDDY	2023	4.97
Telangana	KARIMNAGAR	2022	5.4
Telangana	KARIMNAGAR	2022	5.89
Telangana	MAHBUBNAGAR	2022	4.37
Telangana	MAHBUBNAGAR	2022	3.85
Telangana	MAHBUBNAGAR	2023	4.78
Telangana	SANGA REDDY	2023	8.53
Telangana	MEDAK	2022	7.96
Telangana	MEDAK	2022	6.03
Telangana	MEDAK	2023	17.36
Telangana	MEDAK	2023	5.53
Telangana	MAHBUBNAGAR	2022	2.64
Telangana	MAHBUBNAGAR	2022	6.04
Telangana	MAHBUBNAGAR	2022	1.35
Telangana	MAHBUBNAGAR	2022	1.23
Telangana	MAHBUBNAGAR	2023	4.82
Telangana	MAHBUBNAGAR	2023	3.13
Telangana	ADILABAD	2022	3.35
Telangana	ADILABAD	2022	7.4
Telangana	ADILABAD	2023	10.33
Telangana	ADILABAD	2023	5.87
Telangana	RANGA REDDY	2021	9.02
Telangana	RANGA REDDY	2021	2.83
Telangana	RANGA REDDY	2021	7.61
Telangana	RANGA REDDY	2022	8.05
Telangana	RANGA REDDY	2022	8.3
Telangana	RANGA REDDY	2022	6.75
Telangana	RANGA REDDY	2022	6.9
Telangana	RANGA REDDY	2023	9.03
Telangana	RANGA REDDY	2023	8.15
Telangana	NAGARKURNOOL	2023	4.36
Telangana	NAGARKURNOOL	2023	6
Telangana	MAHBUBNAGAR	2021	6.3
Telangana	MAHBUBNAGAR	2021	6.7
Telangana	MAHBUBNAGAR	2021	5.73
Telangana	MAHBUBNAGAR	2022	6.22
Telangana	MAHBUBNAGAR	2022	9.06
Telangana	MAHBUBNAGAR	2022	5.48
Telangana	MAHBUBNAGAR	2022	3
Telangana	MAHBUBNAGAR	2023	4.36
Telangana	ADILABAD	2023	3.46
Telangana	ADILABAD	2023	3.93
Telangana	ADILABAD	2021	2.1
Telangana	ADILABAD	2021	1.55
Telangana	ADILABAD	2021	1.9
Telangana	ADILABAD	2022	1.61
Telangana	ADILABAD	2022	3.24
Telangana	ADILABAD	2022	1.61
Telangana	ADILABAD	2022	0.98
Telangana	ADILABAD	2023	1.91
Telangana	ADILABAD	2023	2.48
Telangana	RANGA REDDY	2023	8.5
Telangana	RANGA REDDY	2023	10.97
Telangana	MAHBUBNAGAR	2023	16.33
Telangana	ADILABAD	2021	3.09
Telangana	ADILABAD	2021	10.36
Telangana	ADILABAD	2021	1.79
Telangana	ADILABAD	2022	3.12
Telangana	ADILABAD	2022	3.98
Telangana	ADILABAD	2022	1.35
Telangana	ADILABAD	2022	1.94
Telangana	ADILABAD	2023	5.08
Telangana	ADILABAD	2023	2.26
Telangana	ADILABAD	2022	1.31
Telangana	ADILABAD	2022	3.6
Telangana	ADILABAD	2023	10.41
Telangana	ADILABAD	2023	2.58
Telangana	WARANGAL RURAL	2021	4.53
Telangana	WARANGAL RURAL	2021	5.43
Telangana	WARANGAL RURAL	2021	3.6
Telangana	WARANGAL RURAL	2022	4.59
Telangana	WARANGAL RURAL	2022	9.41
Telangana	WARANGAL RURAL	2022	1.38
Telangana	WARANGAL RURAL	2022	1.75
Telangana	WARANGAL RURAL	2023	3.43
Telangana	WARANGAL RURAL	2023	6.45
Telangana	WARANGAL RURAL	2023	2.31
Telangana	WARANGAL RURAL	2023	3.43
Telangana	ADILABAD	2021	3.47
Telangana	ADILABAD	2021	1.24
Telangana	ADILABAD	2021	1.99
Telangana	ADILABAD	2022	2.69
Telangana	ADILABAD	2022	4.44
Telangana	ADILABAD	2022	1.13
Telangana	ADILABAD	2022	1.66
Telangana	ADILABAD	2023	4.27
Telangana	ADILABAD	2023	6.61
Telangana	ADILABAD	2023	2.46
Telangana	MEDAK	2021	6.95
Telangana	MEDAK	2021	8.08
Telangana	MEDAK	2021	4.89
Telangana	MEDAK	2022	7.04
Telangana	MEDAK	2022	12.26
Telangana	MEDAK	2022	2.11
Telangana	MEDAK	2022	2.52
Telangana	MEDAK	2023	5.78
Telangana	MEDAK	2023	7.7
Telangana	MEDAK	2023	11.14
Telangana	MEDAK	2023	1.93
Telangana	MEDAK	2023	3.85
Telangana	MEDAK	2022	2.23
Telangana	MEDAK	2022	2.8
Telangana	WARANGAL RURAL	2022	2.45
Telangana	WARANGAL RURAL	2022	3.46
Telangana	WARANGAL RURAL	2022	0.58
Telangana	WARANGAL RURAL	2022	2.04
Telangana	WARANGAL RURAL	2023	7.2
Telangana	WARANGAL RURAL	2023	1.42
Telangana	JAGITYAL	2023	2.54
Telangana	JAGITYAL	2023	2.65
Telangana	KHAMMAM	2023	1.85
Telangana	KHAMMAM	2023	3.02
Telangana	KHAMMAM	2023	1.2
Telangana	NIRMAL	2023	11.09
Telangana	ADILABAD	2021	19.03
Telangana	ADILABAD	2021	29.2
Telangana	ADILABAD	2021	14.32
Telangana	ADILABAD	2022	10.72
Telangana	ADILABAD	2022	21.05
Telangana	ADILABAD	2022	14.03
Telangana	ADILABAD	2022	10.4
Telangana	ADILABAD	2023	11.09
Telangana	ADILABAD	2023	20.45
Telangana	ADILABAD	2023	14.82
Telangana	KARIMNAGAR	2021	4.12
Telangana	KARIMNAGAR	2021	3.75
Telangana	KARIMNAGAR	2021	3.22
Telangana	KARIMNAGAR	2022	4.05
Telangana	KARIMNAGAR	2022	4.26
Telangana	KARIMNAGAR	2022	1.94
Telangana	KARIMNAGAR	2022	3.05
Telangana	KARIMNAGAR	2023	4.84
Telangana	KARIMNAGAR	2023	5.8
Telangana	KARIMNAGAR	2023	3.72
Telangana	NAGARKURNOOL	2023	14.23
Telangana	NAGARKURNOOL	2023	18.63
Telangana	MAHBUBNAGAR	2021	19.17
Telangana	MAHBUBNAGAR	2021	21.64
Telangana	MAHBUBNAGAR	2021	18.94
Telangana	MAHBUBNAGAR	2022	19.4
Telangana	MAHBUBNAGAR	2022	21.94
Telangana	MAHBUBNAGAR	2022	18.02
Telangana	MAHBUBNAGAR	2022	12.08
Telangana	MAHBUBNAGAR	2023	14.23
Telangana	MAHBUBNAGAR	2023	18.71
Telangana	MAHBUBNAGAR	2023	1.31
Telangana	MAHBUBNAGAR	2023	1.74
Telangana	MAHBUBNAGAR	2021	0.7
Telangana	MAHBUBNAGAR	2021	0.41
Telangana	MAHBUBNAGAR	2021	2.32
Telangana	MAHBUBNAGAR	2022	0.53
Telangana	MAHBUBNAGAR	2022	0.65
Telangana	MAHBUBNAGAR	2022	0.3
Telangana	MAHBUBNAGAR	2022	0.43
Telangana	MAHBUBNAGAR	2023	0.77
Telangana	WARANGAL RURAL	2021	7.42
Telangana	WARANGAL RURAL	2021	8.41
Telangana	WARANGAL RURAL	2021	7.26
Telangana	WARANGAL RURAL	2022	7.59
Telangana	WARANGAL RURAL	2022	1.21
Telangana	WARANGAL RURAL	2022	5.05
Telangana	WARANGAL RURAL	2023	8.14
Telangana	WARANGAL RURAL	2023	6.53
Telangana	NIZAMABAD	2021	11.77
Telangana	NIZAMABAD	2021	11.06
Telangana	NIZAMABAD	2021	6
Telangana	NIZAMABAD	2022	7.8
Telangana	NIZAMABAD	2022	7.32
Telangana	NIZAMABAD	2022	5.26
Telangana	NIZAMABAD	2023	10.27
Telangana	NIZAMABAD	2023	2.51
Telangana	NIZAMABAD	2023	7.98
Telangana	NIZAMABAD	2023	10.29
Telangana	KAMAREDDY	2023	7.98
Telangana	NIZAMABAD	2021	7.77
Telangana	NIZAMABAD	2021	2.09
Telangana	NIZAMABAD	2021	2.61
Telangana	NIZAMABAD	2022	5.28
Telangana	NIZAMABAD	2022	10.35
Telangana	NIZAMABAD	2022	0.76
Telangana	NIZAMABAD	2022	1.74
Telangana	NIZAMABAD	2023	9.56
Telangana	NIZAMABAD	2023	6.95
Telangana	ADILABAD	2022	4.85
Telangana	ADILABAD	2022	7.88
Telangana	ADILABAD	2022	2.43
Telangana	ADILABAD	2022	3.75
Telangana	ADILABAD	2023	8.37
Telangana	ADILABAD	2023	2.24
Telangana	ADILABAD	2023	2.67
Telangana	ADILABAD	2023	2.96
Telangana	ADILABAD	2023	2.62
Telangana	NALGONDA	2022	4.65
Telangana	NALGONDA	2022	3.01
Telangana	NALGONDA	2023	5.37
Telangana	NALGONDA	2023	4.39
Telangana	RANGA REDDY	2021	13.2
Telangana	RANGA REDDY	2021	2.33
Telangana	RANGA REDDY	2021	11.84
Telangana	RANGA REDDY	2022	13.95
Telangana	RANGA REDDY	2022	21.64
Telangana	RANGA REDDY	2022	10.07
Telangana	RANGA REDDY	2022	10.43
Telangana	RANGA REDDY	2023	14.03
Telangana	RANGA REDDY	2023	20.69
Telangana	RANGA REDDY	2023	15.77
Telangana	NALGONDA	2021	4.56
Telangana	NALGONDA	2021	4.23
Telangana	NALGONDA	2021	3.44
Telangana	NALGONDA	2022	4.88
Telangana	NALGONDA	2022	7.52
Telangana	NALGONDA	2022	5.03
Telangana	NALGONDA	2022	4.75
Telangana	NALGONDA	2023	6.67
Telangana	NALGONDA	2023	8.92
Telangana	NALGONDA	2023	8.1
Telangana	RANGA REDDY	2021	1.2
Telangana	RANGA REDDY	2021	3
Telangana	RANGA REDDY	2021	1.19
Telangana	RANGA REDDY	2022	2.59
Telangana	RANGA REDDY	2022	3.11
Telangana	RANGA REDDY	2022	1.25
Telangana	RANGA REDDY	2022	1.7
Telangana	RANGA REDDY	2023	3.12
Telangana	RANGA REDDY	2023	4.31
Telangana	RANGA REDDY	2023	3.36
Telangana	MAHBUBNAGAR	2021	3.6
Telangana	MAHBUBNAGAR	2021	2.9
Telangana	MAHBUBNAGAR	2021	3.47
Telangana	MAHBUBNAGAR	2022	3.83
Telangana	MAHBUBNAGAR	2022	4.2
Telangana	MAHBUBNAGAR	2022	2.6
Telangana	MAHBUBNAGAR	2022	3
Telangana	MAHBUBNAGAR	2023	4.19
Telangana	MAHBUBNAGAR	2023	3.8
Telangana	MAHBUBNAGAR	2023	2.84
Telangana	NALGONDA	2021	2.84
Telangana	NALGONDA	2021	2.84
Telangana	NALGONDA	2021	2.33
Telangana	NALGONDA	2022	3.29
Telangana	NALGONDA	2022	4.67
Telangana	NALGONDA	2022	1.99
Telangana	NALGONDA	2022	2.34
Telangana	NALGONDA	2023	4.33
Telangana	NALGONDA	2023	5.02
Telangana	NALGONDA	2023	2.87
Telangana	NALGONDA	2021	2.46
Telangana	NALGONDA	2021	1.81
Telangana	NALGONDA	2021	1.2
Telangana	NALGONDA	2022	2.06
Telangana	NALGONDA	2022	3.09
Telangana	NALGONDA	2022	1.06
Telangana	NALGONDA	2022	1.1
Telangana	NALGONDA	2023	2.49
Telangana	NALGONDA	2023	2.9
Telangana	SURYAPET	2023	2.49
Telangana	MAHBUBNAGAR	2023	5.11
Telangana	MAHBUBNAGAR	2023	6.13
Telangana	MAHBUBNAGAR	2023	6.57
Telangana	MAHBUBNAGAR	2021	6.3
Telangana	MAHBUBNAGAR	2021	8.5
Telangana	MAHBUBNAGAR	2021	5.26
Telangana	MAHBUBNAGAR	2022	5.13
Telangana	MAHBUBNAGAR	2022	4.45
Telangana	MAHBUBNAGAR	2022	5.06
Telangana	MAHBUBNAGAR	2022	4.02
Telangana	RANGA REDDY	2021	5.2
Telangana	RANGA REDDY	2021	5.1
Telangana	RANGA REDDY	2021	3.41
Telangana	RANGA REDDY	2022	6.13
Telangana	RANGA REDDY	2022	9.5
Telangana	RANGA REDDY	2022	2.5
Telangana	RANGA REDDY	2022	3.55
Telangana	RANGA REDDY	2023	6.53
Telangana	RANGA REDDY	2023	4.74
Telangana	ADILABAD	2022	18.52
Telangana	ADILABAD	2022	24
Telangana	ADILABAD	2022	11.82
Telangana	ADILABAD	2022	10.4
Telangana	ADILABAD	2023	27.27
Telangana	WARANGAL RURAL	2022	0.94
Telangana	WARANGAL RURAL	2022	0.72
Telangana	WARANGAL RURAL	2023	5.1
Telangana	WARANGAL RURAL	2023	3.98
Telangana	WARANGAL RURAL	2022	0.65
Telangana	WARANGAL RURAL	2022	1.12
Telangana	WARANGAL RURAL	2023	4.8
Telangana	WARANGAL RURAL	2023	4.55
Telangana	WARANGAL RURAL	2022	0.94
Telangana	WARANGAL RURAL	2022	1.08
Telangana	WARANGAL RURAL	2023	4.7
Telangana	WARANGAL RURAL	2023	4.41
Telangana	KARIMNAGAR	2022	6.63
Telangana	KARIMNAGAR	2022	5.53
Telangana	KARIMNAGAR	2023	5.91
Telangana	KARIMNAGAR	2023	5.69
Telangana	ADILABAD	2022	13.76
Telangana	ADILABAD	2022	14.58
Telangana	ADILABAD	2022	12.55
Telangana	ADILABAD	2022	11.51
Telangana	ADILABAD	2023	14.18
Telangana	ADILABAD	2023	12.78
Telangana	ADILABAD	2022	14.82
Telangana	ADILABAD	2022	12.1
Telangana	ADILABAD	2023	18.27
Telangana	ADILABAD	2023	11.96
Telangana	RANGA REDDY	2021	3.1
Telangana	RANGA REDDY	2021	2.8
Telangana	RANGA REDDY	2021	2.57
Telangana	RANGA REDDY	2022	3.55
Telangana	RANGA REDDY	2022	4.8
Telangana	RANGA REDDY	2022	3.45
Telangana	RANGA REDDY	2022	3.28
Telangana	RANGA REDDY	2023	4.01
Telangana	RANGA REDDY	2023	5.86
Telangana	RANGA REDDY	2023	2.93
Telangana	MAHBUBNAGAR	2021	8.9
Telangana	MAHBUBNAGAR	2021	5.56
Telangana	MAHBUBNAGAR	2021	6.56
Telangana	MAHBUBNAGAR	2022	9.84
Telangana	MAHBUBNAGAR	2022	16.54
Telangana	MAHBUBNAGAR	2022	5.73
Telangana	MAHBUBNAGAR	2022	4.02
Telangana	WARANGAL RURAL	2021	1.33
Telangana	WARANGAL RURAL	2022	3.33
Telangana	WARANGAL RURAL	2022	4.66
Telangana	WARANGAL RURAL	2022	0.95
Telangana	WARANGAL RURAL	2022	1.52
Telangana	WARANGAL RURAL	2023	4.12
Telangana	WARANGAL RURAL	2023	5.36
Telangana	WARANGAL RURAL	2023	2.29
Telangana	MULUGU	2023	3.14
Telangana	WARANGAL RURAL	2021	2.87
Telangana	WARANGAL RURAL	2021	1.77
Telangana	WARANGAL RURAL	2021	1.52
Telangana	WARANGAL RURAL	2023	3.14
Telangana	WARANGAL RURAL	2023	1.18
Telangana	WARANGAL RURAL	2021	3.28
Telangana	WARANGAL RURAL	2021	2.12
Telangana	WARANGAL RURAL	2021	2.02
Telangana	WARANGAL RURAL	2022	3.81
Telangana	WARANGAL RURAL	2022	3.17
Telangana	WARANGAL RURAL	2022	1.92
Telangana	WARANGAL RURAL	2022	2.15
Telangana	WARANGAL RURAL	2023	4.03
Telangana	KARIMNAGAR	2021	6.32
Telangana	KARIMNAGAR	2021	6.1
Telangana	KARIMNAGAR	2021	5.75
Telangana	KARIMNAGAR	2022	1.13
Telangana	KARIMNAGAR	2022	7.77
Telangana	KARIMNAGAR	2022	4.81
Telangana	KARIMNAGAR	2022	7.98
Telangana	KARIMNAGAR	2023	10.16
Telangana	KARIMNAGAR	2023	0.1
Telangana	JAYASHANKAR BHUPALAPALLY	2023	2.08
Telangana	KARIMNAGAR	2021	1.75
Telangana	KARIMNAGAR	2021	0.33
Telangana	KARIMNAGAR	2021	0.42
Telangana	KARIMNAGAR	2022	4.22
Telangana	KARIMNAGAR	2022	4.76
Telangana	KARIMNAGAR	2022	0.88
Telangana	KARIMNAGAR	2023	3.18
Telangana	KARIMNAGAR	2023	0.12
Telangana	JAYASHANKAR BHUPALAPALLY	2023	8.63
Telangana	KARIMNAGAR	2021	4.53
Telangana	KARIMNAGAR	2021	3.37
Telangana	KARIMNAGAR	2021	4.03
Telangana	KARIMNAGAR	2022	5.02
Telangana	KARIMNAGAR	2022	8.12
Telangana	KARIMNAGAR	2022	1.99
Telangana	KARIMNAGAR	2022	2.96
Telangana	KARIMNAGAR	2023	5.21
Telangana	KARIMNAGAR	2023	8.17
Telangana	KARIMNAGAR	2023	4.03
Telangana	SIDDIPET	2023	5.21
Telangana	KHAMMAM	2022	5.35
Telangana	KHAMMAM	2022	2.82
Telangana	KHAMMAM	2022	2.68
Telangana	KHAMMAM	2023	5.58
Telangana	KHAMMAM	2023	4.32
Telangana	MEDAK	2021	20.04
Telangana	MEDAK	2021	21.7
Telangana	MEDAK	2021	18.4
Telangana	MEDAK	2022	17.71
Telangana	MEDAK	2022	24.2
Telangana	MEDAK	2022	20.16
Telangana	MEDAK	2022	16.89
Telangana	MEDAK	2023	18.02
Telangana	MEDAK	2023	23.14
Telangana	MEDAK	2023	21.35
Telangana	MEDAK	2023	18.02
Telangana	ADILABAD	2023	4.42
Telangana	ADILABAD	2023	2.31
Telangana	ADILABAD	2021	15.84
Telangana	ADILABAD	2021	1.11
Telangana	ADILABAD	2021	1.96
Telangana	ADILABAD	2022	4.45
Telangana	ADILABAD	2022	0.97
Telangana	ADILABAD	2022	2.4
Telangana	ADILABAD	2023	17.7
Telangana	WARANGAL RURAL	2021	1.21
Telangana	WARANGAL RURAL	2021	0.8
Telangana	WARANGAL RURAL	2021	0.86
Telangana	WARANGAL RURAL	2022	0.99
Telangana	WARANGAL RURAL	2022	2.4
Telangana	WARANGAL RURAL	2022	-0.25
Telangana	WARANGAL RURAL	2022	1.85
Telangana	WARANGAL RURAL	2023	3.41
Telangana	WARANGAL RURAL	2023	3.83
Telangana	WARANGAL RURAL	2023	1.12
Telangana	RANGA REDDY	2023	5.97
Telangana	RANGA REDDY	2022	9.3
Telangana	RANGA REDDY	2022	9.45
Telangana	RANGA REDDY	2023	11.93
Telangana	RANGA REDDY	2023	8.25
Telangana	RANGA REDDY	2022	9.9
Telangana	RANGA REDDY	2022	9.6
Telangana	RANGA REDDY	2023	12.14
Telangana	RANGA REDDY	2023	9.64
Telangana	RANGA REDDY	2021	7.7
Telangana	RANGA REDDY	2021	5.32
Telangana	RANGA REDDY	2021	3.22
Telangana	RANGA REDDY	2022	7.86
Telangana	RANGA REDDY	2022	7.4
Telangana	RANGA REDDY	2022	2.7
Telangana	RANGA REDDY	2022	5.44
Telangana	RANGA REDDY	2023	9.17
Telangana	RANGA REDDY	2023	6.45
Telangana	MAHBUBNAGAR	2021	8.37
Telangana	MAHBUBNAGAR	2021	9.17
Telangana	MAHBUBNAGAR	2021	6.08
Telangana	MAHBUBNAGAR	2022	8.93
Telangana	MAHBUBNAGAR	2022	10.67
Telangana	MAHBUBNAGAR	2022	8.39
Telangana	MAHBUBNAGAR	2022	5.24
Telangana	MAHBUBNAGAR	2023	8.7
Telangana	RANGA REDDY	2023	6.46
Telangana	RANGA REDDY	2023	7.23
Telangana	WARANGAL RURAL	2021	1.9
Telangana	WARANGAL RURAL	2021	1.17
Telangana	WARANGAL RURAL	2021	1.26
Telangana	WARANGAL RURAL	2022	1.81
Telangana	WARANGAL RURAL	2022	2.11
Telangana	WARANGAL RURAL	2022	0.47
Telangana	WARANGAL RURAL	2023	2.69
Telangana	WARANGAL RURAL	2023	2.72
Telangana	WARANGAL RURAL	2023	1.3
Telangana	KHAMMAM	2021	2.44
Telangana	KHAMMAM	2021	1.01
Telangana	KHAMMAM	2021	1.49
Telangana	KHAMMAM	2022	2.04
Telangana	KHAMMAM	2022	3.16
Telangana	KHAMMAM	2022	1.43
Telangana	KHAMMAM	2022	2.64
Telangana	KHAMMAM	2023	3.7
Telangana	KARIMNAGAR	2021	5.95
Telangana	KARIMNAGAR	2021	3.45
Telangana	KARIMNAGAR	2021	4.25
Telangana	KARIMNAGAR	2022	6.33
Telangana	KARIMNAGAR	2022	6.84
Telangana	KARIMNAGAR	2022	0.23
Telangana	KARIMNAGAR	2022	5.6
Telangana	KARIMNAGAR	2023	8.87
Telangana	KARIMNAGAR	2023	5.13
Telangana	NALGONDA	2021	2.14
Telangana	NALGONDA	2021	1.4
Telangana	NALGONDA	2021	1.16
Telangana	NALGONDA	2022	1.98
Telangana	NALGONDA	2022	4.01
Telangana	NALGONDA	2022	0.21
Telangana	NALGONDA	2022	1.31
Telangana	NALGONDA	2023	3.63
Telangana	NALGONDA	2023	4.1
Telangana	NALGONDA	2023	2.78
Telangana	NALGONDA	2023	3.63
Telangana	WANAPARTHY	2023	3.07
Telangana	WANAPARTHY	2023	2.97
Telangana	MAHBUBNAGAR	2021	1.98
Telangana	MAHBUBNAGAR	2021	0.94
Telangana	MAHBUBNAGAR	2021	1.15
Telangana	MAHBUBNAGAR	2022	2.54
Telangana	MAHBUBNAGAR	2022	2.8
Telangana	MAHBUBNAGAR	2022	1.02
Telangana	MAHBUBNAGAR	2022	1.32
Telangana	MAHBUBNAGAR	2023	3.07
Telangana	MAHBUBNAGAR	2023	2.07
Telangana	KHAMMAM	2021	1.96
Telangana	KHAMMAM	2021	1.25
Telangana	KHAMMAM	2021	1.01
Telangana	KHAMMAM	2022	2
Telangana	KHAMMAM	2022	3.05
Telangana	KHAMMAM	2022	0.68
Telangana	KHAMMAM	2022	1.02
Telangana	KHAMMAM	2023	1.46
Telangana	KHAMMAM	2023	3.14
Telangana	KHAMMAM	2023	1.85
Telangana	NIZAMABAD	2023	6.46
Telangana	NIZAMABAD	2023	6.92
Telangana	NIZAMABAD	2021	6.47
Telangana	NIZAMABAD	2021	5.59
Telangana	NIZAMABAD	2021	5.16
Telangana	NIZAMABAD	2022	5.59
Telangana	NIZAMABAD	2022	6.46
Telangana	NIZAMABAD	2022	5.3
Telangana	NIZAMABAD	2022	5.5
Telangana	NIZAMABAD	2023	5.38
Telangana	WANAPARTHY	2023	6.33
Telangana	WANAPARTHY	2023	9.6
Telangana	MAHBUBNAGAR	2021	6.94
